Score,Label,Name,Category,Duration(min),TSS,IF,Protocol,Z1%,Z2%,Z3%,Z4%,Z5%,Z6%,Dominant,Notes,File
7,GOOD ✓,Day 4,10-12wk-ftp-builder,90.0,69.0,0.678,Sweet Spot — 11min steady @ 95%,34.4,18.9,34.4,12.2,0.0,0.0,Z1,Sustained sub-threshold work,week-5-day-4.zwo
7,GOOD ✓,Exigent,90plus-minutes-to-burn,90.0,94.8,0.795,Sweet Spot — 56min steady @ 94%,22.8,15.6,33.3,0.6,22.8,5.0,Z3,Sustained sub-threshold work,exigent.zwo
7,GOOD ✓,HWBTWTDWH,90plus-minutes-to-burn,90.0,82.1,0.74,Sweet Spot — 22min steady @ 89%,21.7,33.3,11.1,30.6,0.6,2.8,Z2,Sustained sub-threshold work,hwbtwtdwh.zwo
7,GOOD ✓,Melange,90plus-minutes-to-burn,90.0,73.5,0.7,Anaerobic — 8×20s @ 130%,32.0,38.9,11.1,0.6,13.9,3.5,Z2,Anaerobic capacity / W' builder,melange.zwo
7,GOOD ✓,VO2 Intermittent - Semi Finals,best-of-coop-academy,90.0,97.0,0.804,Sprint — 10×15s @ 240%,27.8,30.6,0.0,33.3,0.0,8.3,Z4,Neuromuscular power / sprint,za-2017-vo2-intermittent-semi-finals.zwo
7,GOOD ✓,Exigent,build-me-up,90.0,94.8,0.795,Sweet Spot — 56min steady @ 94%,22.8,15.6,33.3,0.6,22.8,5.0,Z3,Sustained sub-threshold work,week-10-exigent.zwo
7,GOOD ✓,HWBTWTDWH,build-me-up,90.0,82.1,0.74,Sweet Spot — 22min steady @ 89%,21.7,33.3,11.1,30.6,0.6,2.8,Z2,Sustained sub-threshold work,week-6-hwbtwtdwh.zwo
7,GOOD ✓,Cucumber,build-me-up,90.0,95.8,0.799,Sweet Spot — 59min steady @ 92%,16.9,17.8,13.9,47.2,1.7,2.5,Z4,Sustained sub-threshold work,week-7-cucumber.zwo
7,GOOD ✓,Kirizuma,build-me-up,90.0,91.7,0.782,Anaerobic — 5×60s @ 110%,39.4,1.1,2.2,28.9,21.1,7.2,Z1,Anaerobic capacity / W' builder,week-7-kirizuma.zwo
7,GOOD ✓,Melange,build-me-up,90.0,73.5,0.7,Anaerobic — 8×20s @ 130%,32.0,38.9,11.1,0.6,13.9,3.5,Z2,Anaerobic capacity / W' builder,week-9-melange.zwo
7,GOOD ✓,Aerobic 90 with Micro Bursts,chris-ohearn,90.0,86.0,0.757,Anaerobic — 12×30s @ 140%,0.0,93.3,0.0,0.0,0.0,6.7,Z2,Anaerobic capacity / W' builder,aerobic-90-with-micro-bursts.zwo
7,GOOD ✓,Make the break,classics-climbing,90.0,99.4,0.814,Anaerobic — 6×20s @ 110%,16.7,29.4,0.0,33.9,10.6,9.4,Z4,Anaerobic capacity / W' builder,make-the-break.zwo
7,GOOD ✓,Day 3: The Hard Miles,coaches-challenge,90.0,83.3,0.745,Anaerobic — 4×30s @ 120%,47.8,0.0,3.9,32.8,0.6,15.0,Z1,Anaerobic capacity / W' builder,day-3-the-hard-miles.zwo
7,GOOD ✓,Aerobic Builds,endurance,90.0,75.2,0.708,Sweet Spot — 12min steady @ 89%,20.0,35.6,34.4,10.0,0.0,0.0,Z2,Sustained sub-threshold work,aerobic-builds.zwo
7,GOOD ✓,GC Coaching's Exigent,gc-coaching,90.0,94.8,0.795,Sweet Spot — 56min steady @ 94%,22.8,15.6,33.3,0.6,22.8,5.0,Z3,Sustained sub-threshold work,guided-workouts-gc-coachings-exigent.zwo
7,GOOD ✓,GC Coaching's HWBTWTDWH,gc-coaching,90.0,82.1,0.74,Sweet Spot — 22min steady @ 89%,21.7,33.3,11.1,30.6,0.6,2.8,Z2,Sustained sub-threshold work,guided-workouts-gc-coachings-hwbtwtdwh.zwo
7,GOOD ✓,GC Coaching's Kirizuma,gc-coaching,90.0,91.7,0.782,Anaerobic — 5×60s @ 110%,39.4,1.1,2.2,28.9,21.1,7.2,Z1,Anaerobic capacity / W' builder,guided-workouts-gc-coachings-kirizuma.zwo
7,GOOD ✓,5. Sunday - SST: Pedaling Efficiency Drills + 10 Minute Pyramid,gc-coaching-virtual-group-training-phase-1,90.0,73.3,0.699,Anaerobic — 3×30s @ 120%,31.7,28.9,35.6,2.2,0.0,1.7,Z3,Anaerobic capacity / W' builder,week-1-5-sunday-sst-pedaling-efficiency-drills-plus-10-minute-pyramid.zwo
7,GOOD ✓,5. Sunday - SST: 4x15 Varied,gc-coaching-virtual-group-training-phase-1,90.0,86.0,0.757,Anaerobic — 3×30s @ 120%,20.6,17.8,46.7,13.3,0.0,1.7,Z3,Anaerobic capacity / W' builder,week-5-5-sunday-sst-4x15-varied.zwo
7,GOOD ✓,4. Saturday - ME: SST OU 2x30 @65-75 RPM,gc-coaching-virtual-group-training-phase-1,90.0,96.0,0.8,Anaerobic — 3×30s @ 120%,20.6,6.7,35.6,35.6,0.0,1.7,Z3,Anaerobic capacity / W' builder,week-7-4-saturday-me-sst-ou-2x30-65-75-rpm.zwo
7,GOOD ✓,Building Base,gravel-grinder,90.0,72.0,0.693,Sweet Spot — 12min steady @ 89%,20.0,35.6,34.4,10.0,0.0,0.0,Z2,Sustained sub-threshold work,week-11-building-base.zwo
7,GOOD ✓,Aerobic Builds,gravel-grinder,90.0,75.2,0.708,Sweet Spot — 12min steady @ 89%,20.0,35.6,34.4,10.0,0.0,0.0,Z2,Sustained sub-threshold work,week-3-aerobic-builds.zwo
7,GOOD ✓,Honey Badger,momentum-cycling,90.0,87.6,0.764,Sweet Spot — 16min steady @ 90%,16.7,31.4,13.3,28.1,10.6,0.0,Z2,Sustained sub-threshold work,honey-badger.zwo
7,GOOD ✓,The Cannibal,momentum-cycling,90.0,101.1,0.821,Threshold — 50min steady @ 104%,26.7,16.1,0.0,0.0,46.1,11.1,Z5,Sustained threshold work,the-cannibal.zwo
7,GOOD ✓,War of Attrition,momentum-cycling,90.0,92.9,0.787,Anaerobic — 6×20s @ 110%,30.0,16.1,0.0,33.9,12.2,7.8,Z4,Anaerobic capacity / W' builder,war-of-attrition.zwo
7,GOOD ✓,Workout 3: Alpecin-Premier Tech Team Camp,new-workouts,90.0,68.7,0.677,Threshold — 10min steady @ 100%,38.9,16.7,33.3,0.0,11.1,0.0,Z1,Sustained threshold work,workout-3-alpecin-premier-tech-team-camp.zwo
7,GOOD ✓,3 Match Burn,one-of-a-kind,90.0,75.6,0.71,Threshold — 31min steady @ 103%,44.4,21.1,5.6,0.0,20.0,8.9,Z1,Sustained threshold work,3-match-burn.zwo
7,GOOD ✓,All Systems Check,paul-mack,90.0,75.2,0.708,Threshold — 36min steady @ 98%,53.9,3.3,2.2,23.3,13.3,3.9,Z1,Sustained threshold work,other-all-systems-check.zwo
7,GOOD ✓,Over Under Progression #17,paul-mack,90.0,100.1,0.817,Anaerobic — 4×60s @ 115%,18.9,20.7,2.8,43.1,0.4,14.1,Z4,Anaerobic capacity / W' builder,over-under-progression-over-under-progression-17.zwo
7,GOOD ✓,Over Under Progression #9,paul-mack,90.0,86.4,0.759,Anaerobic — 4×30s @ 110%,18.9,24.1,31.1,18.1,0.4,7.4,Z3,Anaerobic capacity / W' builder,over-under-progression-over-under-progression-9.zwo
7,GOOD ✓,Vo2 Progression #6,paul-mack,90.0,83.7,0.747,Anaerobic — 6×60s @ 120%,42.2,16.7,0.0,25.0,0.0,16.1,Z1,Anaerobic capacity / W' builder,vo2-progression-vo2-progression-6.zwo
7,GOOD ✓,FTP O/U - 5 Minutes,teamzf-direct-power-coaching-climbing-mission,90.0,78.2,0.722,Threshold — 40min steady @ 100%,55.6,0.0,0.0,22.2,0.0,22.2,Z1,Sustained threshold work,ftp-ou-5-minutes.zwo
7,GOOD ✓,FTP O/U,teamzf-direct-power-coaching-climbing-mission,90.0,70.0,0.683,Threshold — 40min steady @ 100%,55.6,0.0,0.0,22.2,0.0,22.2,Z1,Sustained threshold work,ftp-ou.zwo
7,GOOD ✓,Cucumber,threshold,90.0,95.8,0.799,Sweet Spot — 59min steady @ 92%,16.9,17.8,13.9,47.2,1.7,2.5,Z4,Sustained sub-threshold work,cucumber.zwo
7,GOOD ✓,Kirizuma,threshold,90.0,91.7,0.782,Anaerobic — 5×60s @ 110%,39.4,1.1,2.2,28.9,21.1,7.2,Z1,Anaerobic capacity / W' builder,kirizuma.zwo
7,GOOD ✓,Day 2,your-first-century,90.0,69.0,0.678,VO2max — 14min steady @ 109%,33.3,51.1,0.0,0.0,0.0,15.6,Z2,Sustained supra-threshold work,week-7-day-2.zwo
7,GOOD ✓,#44-DPC Z3+FTP Session 2,zf18-direct-power-coaching-phase-4,90.0,88.5,0.768,Sweet Spot — 50min steady @ 86%,22.2,0.0,66.7,11.1,0.0,0.0,Z3,Sustained sub-threshold work,week-1-44-dpc-z3-plusftp-session-2.zwo
7,GOOD ✓,VO2 Intermittent - Semi Finals,pro-development-2017,90.0,97.0,0.804,Sprint — 10×15s @ 240%,27.8,30.6,0.0,33.3,0.0,8.3,Z4,Neuromuscular power / sprint,semi-finals-vo2-intermittent-semi-finals.zwo
7,GOOD ✓,Extended Over Unders,best-of-coop-academy,89.0,85.2,0.758,Anaerobic — 3×30s @ 125%,28.7,33.7,0.0,0.0,20.2,17.4,Z2,Anaerobic capacity / W' builder,za-2017-extended-over-unders.zwo
7,GOOD ✓,Threshold Capacity,best-of-coop-academy,89.0,76.9,0.72,Sweet Spot — 1×15min @ 88%,43.8,16.9,0.0,16.9,11.2,11.2,Z1,,za-2017-threshold-capacity.zwo
7,GOOD ✓,Zone 3 with Sprints,best-of-coop-academy,89.0,69.4,0.684,Sprint — 4×15s @ 300%,53.9,16.9,28.1,0.0,0.0,1.1,Z1,Neuromuscular power / sprint,za-2017-zone-3-with-sprints.zwo
7,GOOD ✓,Dr. Octopus +1,human-power-performance,89.0,99.0,0.817,Threshold — 50min steady @ 98%,21.3,11.2,22.5,9.0,31.5,4.5,Z5,Sustained threshold work,classic-villains-dr-octopus-plus1.zwo
7,GOOD ✓,Master Blaster +1,human-power-performance,89.0,84.3,0.754,VO2max — 24min steady @ 108%,39.3,0.0,33.7,0.0,10.1,16.9,Z1,Sustained supra-threshold work,classic-villains-master-blaster-plus1.zwo
7,GOOD ✓,Session 23: Extra-Extended OUs,coop-academy,89.0,97.3,0.81,Threshold — 44min steady @ 104%,33.7,16.9,0.0,27.0,0.0,22.5,Z1,Sustained threshold work,month-3-session-23-extra-extended-ous.zwo
7,GOOD ✓,2. Zone 3 with Sprints,pro-development-2017,89.0,69.4,0.684,Sprint — 4×15s @ 300%,53.9,16.9,28.1,0.0,0.0,1.1,Z1,Neuromuscular power / sprint,month-1-2-zone-3-with-sprints.zwo
7,GOOD ✓,4. Threshold Capacity,pro-development-2017,89.0,76.9,0.72,Sweet Spot — 1×15min @ 88%,43.8,16.9,0.0,16.9,11.2,11.2,Z1,,month-1-4-threshold-capacity.zwo
7,GOOD ✓,7. Extended Over Unders,pro-development-2017,89.0,85.2,0.758,Anaerobic — 3×30s @ 125%,28.7,33.7,0.0,0.0,20.2,17.4,Z2,Anaerobic capacity / W' builder,month-1-7-extended-over-unders.zwo
7,GOOD ✓,Threshold Endurance,classics-climbing,88.8,108.9,0.858,Anaerobic — 3×90s @ 119%,11.3,18.0,17.5,18.0,25.9,9.3,Z5,Anaerobic capacity / W' builder,threshold-endurance.zwo
7,GOOD ✓,SST (Sweetspot) 2x15min@88% -90min,applied-training-science,88.2,70.4,0.692,Sweet Spot — 30min steady @ 89%,26.1,39.7,0.0,34.0,0.0,0.3,Z2,Sustained sub-threshold work,week-1-sst-sweetspot-2x15min88-90min.zwo
7,GOOD ✓,Vo2 Progression #1,paul-mack,88.1,75.1,0.715,Anaerobic — 10×15s @ 120%,44.4,17.0,0.0,30.1,0.0,8.5,Z1,Anaerobic capacity / W' builder,vo2-progression-vo2-progression-1.zwo
7,GOOD ✓,Session 3: Low Cadence Zone 3 Steps,coop-academy,88.0,76.7,0.723,Sweet Spot — 48min steady @ 88%,45.5,0.0,0.0,54.5,0.0,0.0,Z4,Sustained sub-threshold work,month-1-session-3-low-cadence-zone-3-steps.zwo
7,GOOD ✓,SST (Sweetspot) 2x20min@88% -75-120min,applied-training-science,88.0,75.0,0.715,Sweet Spot — 40min steady @ 88%,26.1,28.0,0.0,45.8,0.0,0.0,Z4,Sustained sub-threshold work,week-2-sst-sweetspot-2x20min88-75-120min.zwo
7,GOOD ✓,Over Under Progression #18,paul-mack,87.1,89.9,0.787,Anaerobic — 3×60s @ 115%,19.5,26.7,5.5,36.9,0.4,11.1,Z4,Anaerobic capacity / W' builder,over-under-progression-over-under-progression-18.zwo
7,GOOD ✓,Day 4 - 4x3min Vo2 increasing,2018-prl100-prep,87.0,55.6,0.619,VO2max — 12min steady @ 108%,67.8,16.1,2.3,0.0,0.0,13.8,Z1,Sustained supra-threshold work,week-10-day-4-4x3min-vo2-increasing.zwo
7,GOOD ✓,Day 6 - Intensive Aerobic x 4,2018-prl100-prep,87.0,87.3,0.776,Threshold — 44min steady @ 96%,31.0,16.1,2.3,25.3,25.3,0.0,Z1,Sustained threshold work,week-13-day-6-intensive-aerobic-x-4.zwo
7,GOOD ✓,Day 6 - Intensive Aerobic x 4,2018-prl100-prep,87.0,87.3,0.776,Threshold — 44min steady @ 96%,31.0,16.1,2.3,25.3,25.3,0.0,Z1,Sustained threshold work,week-14-day-6-intensive-aerobic-x-4.zwo
7,GOOD ✓,Threshold 2,federico-bassis,87.0,93.3,0.802,Anaerobic — 8×30s @ 110%,20.7,23.0,0.0,3.4,36.8,16.1,Z5,Anaerobic capacity / W' builder,threshold-2.zwo
7,GOOD ✓,Day 3 - Cadence and Heartrate,hunters-challenge,87.0,91.2,0.793,Sweet Spot — 45min steady @ 87%,0.0,41.4,58.6,0.0,0.0,0.0,Z3,Sustained sub-threshold work,week-1-day-3-cadence-and-heartrate.zwo
7,GOOD ✓,Intensive Aerobic x 4,threshold,87.0,87.3,0.776,Threshold — 44min steady @ 96%,31.0,16.1,2.3,25.3,25.3,0.0,Z1,Sustained threshold work,intensive-aerobic-x-4.zwo
7,GOOD ✓,Day 2 - Mitochondria #2,4wk-prl-prep,86.0,49.4,0.587,Anaerobic — 15×30s @ 113%,82.0,2.3,1.2,4.7,0.0,9.9,Z1,Anaerobic capacity / W' builder,week-1-day-2-mitochondria-2.zwo
7,GOOD ✓,Method,build-me-up,86.0,66.5,0.681,Sweet Spot — 12min steady @ 86%,28.5,34.9,35.5,0.6,0.6,0.0,Z3,Sustained sub-threshold work,week-5-method.zwo
7,GOOD ✓,Day 4 - Tempo,ftp-builder,86.0,69.4,0.696,Sweet Spot — 18min steady @ 88%,43.0,11.6,10.5,29.1,5.8,0.0,Z1,Sustained sub-threshold work,week-3-day-4-tempo.zwo
7,GOOD ✓,GC Coaching's PD + Pyramids,gc-coaching,86.0,66.5,0.681,Sweet Spot — 12min steady @ 86%,28.5,34.9,35.5,0.6,0.6,0.0,Z3,Sustained sub-threshold work,guided-workouts-gc-coachings-pd-plus-pyramids.zwo
7,GOOD ✓,2. Fatigue Fighter,rising-stars-2023,86.0,84.1,0.766,Threshold — 25min steady @ 98%,43.0,7.0,2.3,15.1,25.6,7.0,Z1,Sustained threshold work,longer-workouts-2-fatigue-fighter.zwo
7,GOOD ✓,Day 7 - Super Peaks Pyramid,hunters-challenge,85.5,87.4,0.783,Threshold — 26min steady @ 100%,0.0,69.0,11.7,12.9,0.0,6.4,Z2,Sustained threshold work,week-1-day-7-super-peaks-pyramid.zwo
7,GOOD ✓,Day 4 - Sub Threshold #4,2018-prl100-prep,85.0,83.3,0.767,Sweet Spot — 50min steady @ 90%,23.5,17.6,5.9,47.1,0.0,5.9,Z4,Sustained sub-threshold work,week-4-day-4-sub-threshold-4.zwo
7,GOOD ✓,Amalgam,60-90-minutes-to-burn,85.0,81.2,0.757,Anaerobic — 6×15s @ 110%,23.5,30.6,11.8,0.6,24.1,9.4,Z2,Anaerobic capacity / W' builder,amalgam.zwo
7,GOOD ✓,Amalgam,build-me-up,85.0,81.2,0.757,Anaerobic — 6×15s @ 110%,23.5,30.6,11.8,0.6,24.1,9.4,Z2,Anaerobic capacity / W' builder,week-3-amalgam.zwo
7,GOOD ✓,The Long Ride,endurance,85.0,86.4,0.781,Threshold — 16min steady @ 98%,8.2,56.5,0.0,25.9,9.4,0.0,Z2,Sustained threshold work,the-long-ride.zwo
7,GOOD ✓,3. The Long Ride,fondo,85.0,86.4,0.781,Threshold — 16min steady @ 98%,8.2,56.5,0.0,25.9,9.4,0.0,Z2,Sustained threshold work,week-2-3-the-long-ride.zwo
7,GOOD ✓,GC Coaching's Amalgam,gc-coaching,85.0,81.2,0.757,Anaerobic — 6×15s @ 110%,23.5,30.6,11.8,0.6,24.1,9.4,Z2,Anaerobic capacity / W' builder,guided-workouts-gc-coachings-amalgam.zwo
7,GOOD ✓,Chamois Abuse,gc-coaching,85.0,89.5,0.795,Anaerobic — 3×30s @ 115%,42.4,11.8,0.0,0.0,29.4,16.5,Z1,Anaerobic capacity / W' builder,racing-chamois-abuse.zwo
7,GOOD ✓,Workout 10,mountain-bike,85.0,71.2,0.709,Sweet Spot — 43min steady @ 94%,41.2,8.2,35.3,0.0,0.0,15.3,Z1,Sustained sub-threshold work,annika-langvad-series-workout-10.zwo
7,GOOD ✓,Sub Threshold #4,sweet-spot,85.0,83.3,0.767,Sweet Spot — 50min steady @ 90%,23.5,17.6,5.9,47.1,0.0,5.9,Z4,Sustained sub-threshold work,sub-threshold-4.zwo
7,GOOD ✓,"#32-DPC ""Sweetspot"" Session 2",zf18-direct-power-coaching-phase-3,85.0,74.3,0.724,Sweet Spot — 45min steady @ 90%,47.1,0.0,0.0,52.9,0.0,0.0,Z4,Sustained sub-threshold work,week-2-32-dpc-sweetspot-session-2.zwo
7,GOOD ✓,#84-DPC Z5 Intervals Set 3 Min,zf18-direct-power-coaching-phase-7,85.0,66.3,0.684,Anaerobic — 5×60s @ 115%,70.6,0.0,0.0,0.0,0.0,29.4,Z1,Anaerobic capacity / W' builder,week-3-84-dpc-z5-intervals-set-3-min.zwo
7,GOOD ✓,"#111-DPC ""Sweetspot"" Session",zf18-direct-power-coaching-phase-9,85.0,84.9,0.774,Sweet Spot — 60min steady @ 88%,29.4,0.0,0.0,70.6,0.0,0.0,Z4,Sustained sub-threshold work,week-4-111-dpc-sweetspot-session.zwo
7,GOOD ✓,Session 4: Split Zone 2/3,coop-academy,85.0,67.3,0.689,Sweet Spot — 20min steady @ 88%,41.2,35.3,0.0,23.5,0.0,0.0,Z1,Sustained sub-threshold work,month-1-session-4-split-zone-23.zwo
7,GOOD ✓,Session 27: MAP 30/30,coop-academy,85.0,86.0,0.779,Anaerobic — 20×30s @ 130%,11.8,64.7,0.0,0.0,0.0,23.5,Z2,Anaerobic capacity / W' builder,month-3-session-27-map-3030.zwo
7,GOOD ✓,AC 6 x :60 & SST 1 x 45 (1:24) 10' CD,cvr-world-cup-training,84.0,96.9,0.832,Anaerobic — 6×60s @ 135%,15.5,23.8,0.0,53.6,0.0,7.1,Z4,Anaerobic capacity / W' builder,ac-6-x-60-sst-1-x-45-124-10-cd.zwo
7,GOOD ✓,Lactate High 3,chris-ohearn,83.0,81.6,0.768,Sweet Spot — 39min steady @ 92%,6.0,47.0,0.0,47.0,0.0,0.0,Z2,Sustained sub-threshold work,lactate-high-3.zwo
7,GOOD ✓,Sweetspot (SST) 75-120min with 40min@88%,applied-training-science,83.0,74.5,0.734,Sweet Spot — 40min steady @ 88%,15.7,36.1,0.0,48.2,0.0,0.0,Z4,Sustained sub-threshold work,week-4-sweetspot-sst-75-120min-with-40min88.zwo
7,GOOD ✓,Day 2,10-12wk-ftp-builder,82.8,60.1,0.66,Sprint — 5×10s @ 200%,36.0,57.3,0.0,0.0,0.0,6.6,Z2,Neuromuscular power / sprint,week-3-day-2.zwo
7,GOOD ✓,Day 2,your-first-century,82.5,70.5,0.716,Anaerobic — 5×90s @ 200%,54.5,36.4,0.0,0.0,0.0,9.1,Z1,Anaerobic capacity / W' builder,week-8-day-2.zwo
7,GOOD ✓,Workout 16,endurance,82.0,76.3,0.747,Threshold — 17min steady @ 99%,22.0,32.9,24.4,14.6,0.0,6.1,Z2,Sustained threshold work,workout-16.zwo
7,GOOD ✓,Day 4 - Tempo,ftp-builder,82.0,66.8,0.699,Sweet Spot — 18min steady @ 88%,41.5,12.2,11.0,30.5,4.9,0.0,Z1,Sustained sub-threshold work,week-2-day-4-tempo.zwo
7,GOOD ✓,VO2: 5x3 + 2x10 SST,gc-coaching,82.0,79.1,0.761,Threshold — 40min steady @ 100%,43.3,7.3,2.4,26.8,0.0,20.1,Z1,Sustained threshold work,vo2max-vo2-5x3-plus-2x10-sst.zwo
7,GOOD ✓,Workout 16,mountain-bike,82.0,76.3,0.747,Threshold — 17min steady @ 99%,22.0,32.9,24.4,14.6,0.0,6.1,Z2,Sustained threshold work,annika-langvad-series-workout-16.zwo
7,GOOD ✓,Tempo,sweet-spot,82.0,66.8,0.699,Sweet Spot — 18min steady @ 88%,41.5,12.2,11.0,30.5,4.9,0.0,Z1,Sustained sub-threshold work,tempo.zwo
7,GOOD ✓,Session 16: Threshold Pushing #2,coop-academy,82.0,67.2,0.701,Threshold — 32min steady @ 100%,36.6,24.4,0.0,0.0,39.0,0.0,Z5,Sustained threshold work,month-2-session-16-threshold-pushing-2.zwo
7,GOOD ✓,6. All Out Burn,rising-stars-2023,82.0,81.2,0.771,Threshold — 41min steady @ 98%,42.7,4.9,2.4,26.8,12.8,10.4,Z1,Sustained threshold work,longer-workouts-6-all-out-burn.zwo
7,GOOD ✓,Day 5 - Explosive SST #3,2018-prl100-prep,81.5,78.5,0.76,Sweet Spot — 42min steady @ 92%,29.4,17.2,2.5,49.1,0.0,1.8,Z4,Sustained sub-threshold work,week-10-day-5-explosive-sst-3.zwo
7,GOOD ✓,Day 4 - Explosive SST #3,2018-prl100-prep,81.5,78.5,0.76,Sweet Spot — 42min steady @ 92%,29.4,17.2,2.5,49.1,0.0,1.8,Z4,Sustained sub-threshold work,week-9-day-4-explosive-sst-3.zwo
7,GOOD ✓,5. The Steady State,rising-stars-2023,81.0,61.5,0.675,Sweet Spot — 31min steady @ 90%,51.9,8.6,1.2,37.7,0.6,0.0,Z1,Sustained sub-threshold work,longer-workouts-5-the-steady-state.zwo
7,GOOD ✓,Day 3 - Vo2 climbing #1,4wk-prl-prep,80.0,72.0,0.735,Threshold — 26min steady @ 106%,42.5,25.0,0.0,0.0,6.2,26.2,Z1,Sustained threshold work,week-3-day-3-vo2-climbing-1.zwo
7,GOOD ✓,Day 6 - Climbing Sustained Threshold,4wk-prl-prep,80.0,82.4,0.786,Sweet Spot — 48min steady @ 91%,15.0,25.0,0.0,60.0,0.0,0.0,Z4,Sustained sub-threshold work,week-3-day-6-climbing-sustained-threshold.zwo
7,GOOD ✓,2x20 FTP Intervals,60-90-minutes-to-burn,80.0,86.0,0.803,Threshold — 40min steady @ 100%,12.5,37.5,0.0,0.0,50.0,0.0,Z5,Sustained threshold work,2x20-ftp-intervals.zwo
7,GOOD ✓,2x20 FTP Intervals,60-90-minutes-to-burn-legacy,80.0,86.0,0.803,Threshold — 40min steady @ 100%,12.5,37.5,0.0,0.0,50.0,0.0,Z5,Sustained threshold work,2x20-ftp-intervals.zwo
7,GOOD ✓,Threshold Pyramid High,chris-ohearn,80.0,68.9,0.719,Threshold — 25min steady @ 100%,31.2,37.5,0.0,0.0,31.2,0.0,Z2,Sustained threshold work,threshold-pyramid-high.zwo
7,GOOD ✓,Day 6: Variable Contracting Intervals,coaches-challenge,80.0,68.9,0.719,VO2max — 15min steady @ 110%,37.7,31.2,12.5,12.5,0.0,6.0,Z1,Sustained supra-threshold work,day-6-variable-contracting-intervals.zwo
7,GOOD ✓,Day 1 - Cadence drills,hunters-challenge,80.0,79.9,0.774,Sweet Spot — 20min steady @ 87%,0.0,50.0,50.0,0.0,0.0,0.0,Z2,Sustained sub-threshold work,week-3-day-1-cadence-drills.zwo
7,GOOD ✓,Day 7 - Stuck in the Rut,hunters-challenge,80.0,92.3,0.832,Anaerobic — 10×60s @ 114%,0.0,37.5,50.0,0.0,0.0,12.5,Z3,Anaerobic capacity / W' builder,week-3-day-7-stuck-in-the-rut.zwo
7,GOOD ✓,Chain Breaker,momentum-cycling,80.0,80.3,0.776,Threshold — 31min steady @ 101%,30.0,20.6,11.2,16.2,8.1,13.8,Z1,Sustained threshold work,chain-breaker.zwo
7,GOOD ✓,"#29-DPC ""Sweetspot"" Session 1",zf18-direct-power-coaching-phase-3,80.0,68.4,0.716,Sweet Spot — 40min steady @ 92%,50.0,0.0,0.0,50.0,0.0,0.0,Z1,Sustained sub-threshold work,week-1-29-dpc-sweetspot-session-1.zwo
7,GOOD ✓,"#35-DPC ""Sweetspot"" Session 3",zf18-direct-power-coaching-phase-3,80.0,77.4,0.762,Sweet Spot — 50min steady @ 90%,37.5,0.0,0.0,62.5,0.0,0.0,Z4,Sustained sub-threshold work,week-3-35-dpc-sweetspot-session-3.zwo
7,GOOD ✓,Day 2: Pernicious,coaches-challenge,79.8,71.6,0.734,Anaerobic — 3×30s @ 115%,44.8,0.0,0.0,40.1,10.0,5.0,Z1,Anaerobic capacity / W' builder,day-2-pernicious.zwo
7,GOOD ✓,Day 2 - Cruise 2 x 25min,2018-prl100-prep,79.0,87.2,0.814,Sweet Spot — 50min steady @ 94%,16.5,17.7,2.5,31.6,31.6,0.0,Z4,Sustained sub-threshold work,week-10-day-2-cruise-2-x-25min.zwo
7,GOOD ✓,Day 4 - Cruise 2 x 25min,2018-prl100-prep,79.0,87.2,0.814,Sweet Spot — 50min steady @ 94%,16.5,17.7,2.5,31.6,31.6,0.0,Z4,Sustained sub-threshold work,week-11-day-4-cruise-2-x-25min.zwo
7,GOOD ✓,Anaerobic Slide High,chris-ohearn,79.0,66.2,0.709,Anaerobic — 8×30s @ 140%,46.8,22.8,0.0,17.7,0.0,12.7,Z1,Anaerobic capacity / W' builder,anaerobic-slide-high.zwo
7,GOOD ✓,Stage 17,dig-deep-coaching-3-week-grand-tour,79.0,87.2,0.814,Threshold — 48min steady @ 95%,27.2,0.0,25.3,12.7,32.9,1.9,Z5,Sustained threshold work,stage-17.zwo
7,GOOD ✓,Dr. Octopus,human-power-performance,79.0,83.0,0.794,Threshold — 40min steady @ 97%,24.1,12.7,25.3,10.1,22.8,5.1,Z3,Sustained threshold work,classic-villains-dr-octopus.zwo
7,GOOD ✓,"#57-DPC ""Sweetspot"" Session 2",zf18-direct-power-coaching-phase-5,79.0,81.3,0.786,Sweet Spot — 54min steady @ 90%,31.6,0.0,0.0,68.4,0.0,0.0,Z4,Sustained sub-threshold work,week-2-57-dpc-sweetspot-session-2.zwo
7,GOOD ✓,Session 7: Threshold Pushing,coop-academy,79.0,62.7,0.69,Threshold — 24min steady @ 100%,44.3,25.3,0.0,0.0,30.4,0.0,Z1,Sustained threshold work,month-1-session-7-threshold-pushing.zwo
7,GOOD ✓,1. Explosive 30s,rising-stars-2023,79.0,59.1,0.67,Anaerobic — 3×20s @ 130%,43.0,26.6,27.8,1.3,0.0,1.3,Z1,Anaerobic capacity / W' builder,longer-workouts-1-explosive-30s.zwo
7,GOOD ✓,Anaerobic Slide Medium,chris-ohearn,78.5,61.2,0.684,Anaerobic — 8×25s @ 140%,51.2,22.9,0.0,14.0,0.0,11.9,Z1,Anaerobic capacity / W' builder,anaerobic-slide-medium.zwo
7,GOOD ✓,3x9' Progressive Climbing,aionathletics,78.0,50.9,0.626,Sweet Spot — 18min steady @ 90%,65.4,0.0,23.1,11.5,0.0,0.0,Z1,Sustained sub-threshold work,climbing-3x9-progressive-climbing.zwo
